trace,freq,label,lof_scores,lof_pred,dbscan_pred,spectral_pred
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED STORNO REJECT DELETE,1,1.0,13264224.472406548,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL CODE_OK BILLED,1,1.0,1.5099124704742042,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,4.5978774573636825,0,0.0,0.0
NEW FIN RELEASE RELEASE REOPEN DELETE,1,1.0,1.9262536219000717,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9853021891497237,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.0612309569855007,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT BILLED STORNO BILLED STORNO REJECT BILLED,1,0.0,1016926.0448799065,0,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN DELETE,1,1.0,4.50383029316817,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN DELETE,1,1.0,2.7143860516059215,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED,1,1.0,1.9216919942231798,1,1.0,0.0
NEW FIN FIN RELEASE REOPEN FIN RELEASE FIN RELEASE CODE_OK BILLED,1,1.0,3.7458782723490796,0,0.0,0.0
NEW FIN FIN RELEASE FIN RELEASE CODE_OK BILLED,1,1.0,3490915.201016742,0,0.0,0.0
NEW FIN REOPEN FIN RELEASE REOPEN FIN RELEASE FIN RELEASE CODE_OK BILLED,1,1.0,1.0,1,0.0,0.0
NEW FIN FIN RELEASE CODE_NOK SET_STATUS,1,1.0,2.8298515073242427,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN CODE_NOK RELEASE CODE_NOK BILLED,1,1.0,2.598342576244957,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,2.2681363742488085,0,1.0,0.0
NEW MANUAL MANUAL MANUAL BILLED STORNO BILLED STORNO REJECT BILLED,1,0.0,1.6515054288107633,1,0.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.678463484555752,1,1.0,0.0
NEW RELEASE BILLED STORNO BILLED,1,1.0,1.9722439078149985,1,0.0,0.0
NEW RELEASE BILLED MANUAL MANUAL MANUAL MANUAL MANUAL MANUAL MANUAL,1,0.0,2.087701137986383,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_NOK SET_STATUS,1,1.0,1.3464241181704457,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE EMPTY,1,1.0,5.523760084104737,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN FIN CODE_OK RELEASE CODE_OK BILLED,1,1.0,1.8077301705156126,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN DELETE,1,0.0,1.7838827770399301,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_OK REOPEN FIN CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,1.3230113848555174,1,0.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK DELETE,1,1.0,1.373631682545641,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,1.0927888147448783,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT RELEASE CODE_OK BILLED,1,1.0,4524571.829307803,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK CODE_OK BILLED STORNO REJECT MANUAL RELEASE CODE_OK BILLED,1,1.0,2.103090535984995,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,1.1314283319716854,1,1.0,0.0
NEW FIN RELEASE MANUAL BILLED MANUAL MANUAL MANUAL MANUAL,1,0.0,0.8927437946681777,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.6738576056626489,1,1.0,0.0
NEW CHANGE_DIAGN FIN SET_STATUS SET_STATUS,1,0.0,1.9939691371047368,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK MANUAL CODE_OK MANUAL,1,1.0,1.1707811695469723,1,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.5319086268657234,0,1.0,0.0
NEW FIN RELEASE FIN RELEASE CODE_NOK CODE_NOK BILLED,1,1.0,4.593284021346285,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED CODE_OK STORNO REJECT MANUAL RELEASE CODE_OK BILLED,1,1.0,1.5392694212221278,1,0.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK REOPEN CODE_NOK FIN SET_STATUS,1,1.0,1.0364035739368782,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK SET_STATUS,1,1.0,1.6893656323627244,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,0.0,3.7614005317171944,0,1.0,0.0
NEW FIN RELEASE BILLED MANUAL MANUAL MANUAL MANUAL MANUAL MANUAL,1,0.0,1.6846237132067332,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK SET_STATUS SET_STATUS FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,15.751086924774413,0,1.0,0.0
NEW FIN RELEASE BILLED MANUAL MANUAL MANUAL,1,0.0,1.6846237132067332,1,0.0,0.0
NEW FIN RELEASE BILLED STORNO SET_STATUS DELETE,1,1.0,1.3249962722810034,1,0.0,0.0
NEW MANUAL MANUAL CHANGE_END FIN RELEASE BILLED,1,0.0,2.1832618738384553,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,2.6995200091050395,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.678463484555752,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT CODE_OK REOPEN FIN RELEASE CODE_OK SET_STATUS RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK SET_STATUS,1,1.0,2.017863803272811,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED STORNO REJECT MANUAL RELEASE CODE_OK BILLED,1,1.0,1.322108132448979,1,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN CODE_NOK RELEASE CODE_ERROR RELEASE CODE_NOK CODE_NOK CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.1601005763288317,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,2.777189661567546,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.720851289682822,1,1.0,0.0
NEW FIN RELEASE CODE_NOK FIN RELEASE CODE_NOK REOPEN DELETE,1,1.0,2.327056972309493,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED,1,1.0,1.3114049336026776,1,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.3744360960595325,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,0.9853021891497237,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED CODE_OK,1,1.0,8941868.046612352,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_OK BILLED STORNO REJECT BILLED,1,1.0,6.474441818244113,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN CODE_NOK RELEASE CODE_OK BILLED,1,1.0,1.2620310698635957,1,0.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,2.2210143069233723,0,1.0,0.0
NEW FIN MANUAL RELEASE CODE_OK BILLED,1,1.0,1.7527004911650743,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK CODE_OK BILLED,1,1.0,2.0572552720027475,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,2.5756727359782112,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK SET_STATUS REOPEN DELETE,1,1.0,5.656955359038463,0,1.0,0.0
NEW FIN RELEASE BILLED MANUAL MANUAL STORNO REJECT MANUAL MANUAL BILLED,1,0.0,1.1018556620355051,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL CODE_OK CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.271493913422626,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_ERROR BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK SET_STATUS,1,1.0,1.2605447526681435,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,1.2630844941365285,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT CODE_OK RELEASE CODE_OK BILLED,1,1.0,1.1472897719384236,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT MANUAL RELEASE CODE_OK BILLED,1,1.0,1.6914758231143832,1,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN DELETE,1,1.0,2.7380424551626286,0,0.0,0.0
NEW FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN DELETE,1,0.0,2.2809438825879806,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.16393122841696,1,1.0,0.0
NEW FIN REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9555555620154312,1,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.6642326453656502,1,1.0,0.0
NEW FIN RELEASE CODE_OK CODE_OK BILLED MANUAL CODE_OK STORNO REJECT MANUAL MANUAL CODE_OK BILLED,1,1.0,4.057406365817212,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_ERROR REOPEN FIN CODE_ERROR REOPEN FIN CODE_ERROR REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_NOK REOPEN FIN CODE_NOK RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,1.3988117884248048,1,0.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT RELEASE DELETE,1,1.0,2.067733257862092,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED MANUAL REOPEN DELETE,1,1.0,4.9083005588263875,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.1346588701472502,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN CODE_OK FIN RELEASE CODE_OK BILLED,1,1.0,5.799755327601441,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_OK REOPEN DELETE,1,1.0,8.178173709184827,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK DELETE,1,1.0,1.128874249147248,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,1.0,8.123449052766478,0,1.0,0.0
NEW RELEASE CODE_NOK MANUAL MANUAL BILLED,1,0.0,2.270748022517195,0,0.0,0.0
NEW NEW CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO REJECT REJECT JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED STORNO STORNO REJECT REJECT BILLED BILLED STORNO STORNO REJECT REJECT SET_STATUS SET_STATUS SET_STATUS SET_STATUS,1,0.0,1.060115179835713,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK SET_STATUS RELEASE REOPEN DELETE,1,1.0,2.004915925441799,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.702844181871626,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_ERROR BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK EMPTY,1,1.0,1.9955830148442126,1,0.0,0.0
NEW RELEASE CHANGE_END FIN RELEASE BILLED STORNO REJECT MANUAL BILLED,1,1.0,1.2972184448662354,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.3424624534339187,1,1.0,0.0
NEW NEW CHANGE_DIAGN JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT FIN FIN RELEASE RELEASE CODE_NOK REOPEN REOPEN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED,1,1.0,2.7509524164106676,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK SET_STATUS,1,1.0,1.6135063990002267,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.6471059548154283,1,1.0,0.0
NEW MANUAL MANUAL BILLED,1,0.0,4.626593855664381,0,0.0,0.0
NEW FIN RELEASE FIN RELEASE FIN RELEASE CODE_OK BILLED,1,1.0,8104776.478653782,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT MANUAL REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL,1,1.0,4.172457438878743,0,1.0,0.0
NEW FIN RELEASE BILLED STORNO SET_STATUS SET_STATUS REOPEN DELETE,1,0.0,1.1533132514993345,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT SET_STATUS,1,1.0,1.7442360129804717,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT CODE_OK BILLED,1,1.0,16759535.772290085,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK MANUAL,1,1.0,3.5167321514959555,0,1.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT SET_STATUS SET_STATUS DELETE,1,1.0,2.721573427730509,0,0.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN SET_STATUS RELEASE CODE_NOK SET_STATUS,1,1.0,1.0270603739649977,1,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN DELETE,1,0.0,1.4783798110652984,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,1.262851546803884,1,1.0,0.0
NEW CHANGE_DIAGN FIN CODE_OK RELEASE CODE_OK BILLED,1,1.0,9.301095357473958,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED MANUAL CODE_OK MANUAL,1,1.0,2.1419644460545944,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CODE_NOK FIN RELEASE CODE_OK BILLED,1,1.0,1.4378086977509215,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN CODE_NOK FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.8120928080110918,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT REOPEN DELETE,1,1.0,3.244106026714261,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT REOPEN FIN RELEASE CODE_OK SET_STATUS,1,1.0,1.4324019264637704,1,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK SET_STATUS,1,1.0,0.9986903946785414,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK DELETE,1,1.0,1.8141208660277919,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,1.1125507256156872,1,1.0,0.0
NEW CHANGE_DIAGN FIN SET_STATUS RELEASE CODE_OK BILLED,1,1.0,10.314638675403272,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_NOK CODE_ERROR BILLED STORNO REJECT RELEASE CODE_NOK CODE_NOK SET_STATUS,1,1.0,0.9671659433129113,1,0.0,0.0
NEW FIN CHANGE_END FIN RELEASE CODE_OK BILLED,1,1.0,12.748327495406418,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,3.1553727387813146,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK BILLED,1,1.0,1.9716720818231466,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_ERROR REOPEN FIN REOPEN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.3365020098478297,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN FIN REOPEN CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL CODE_OK,1,1.0,1.478814933866462,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED CODE_OK,1,1.0,2.180451313523879,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT CODE_OK BILLED,1,1.0,3.3694835273413712,0,1.0,0.0
NEW FIN REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.4549148415116455,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.6064709737490237,1,1.0,0.0
NEW FIN RELEASE FIN RELEASE DELETE,1,1.0,3.506566984981473,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.6181912907313107,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.6614708691368323,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN CODE_NOK FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN CODE_NOK RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CHANGE_END FIN RELEASE CODE_OK BILLED,1,1.0,6.964151627344555,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.7403881539801462,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN REOPEN DELETE,1,1.0,1.3130870854702197,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_OK BILLED STORNO BILLED CODE_OK,1,1.0,2.4649963770875445,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.6470314550984613,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.619890452660333,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN REOPEN DELETE,1,1.0,1.9063699765017397,1,1.0,0.0
NEW FIN RELEASE REOPEN FIN REOPEN FIN RELEASE CODE_OK DELETE,1,1.0,2.500255548378065,0,0.0,0.0
NEW FIN REOPEN FIN CODE_OK RELEASE CODE_OK REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN DELETE,1,1.0,2.091601984528283,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,2917648.069415942,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO SET_STATUS CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,3.94628595258128,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK SET_STATUS,1,1.0,6.39702416994297,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,6.537949888516991,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN FIN RELEASE CODE_OK BILLED,1,1.0,2.702844181871626,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE BILLED,1,1.0,7.4581692898947285,0,0.0,0.0
NEW FIN RELEASE REOPEN MANUAL,1,0.0,3.491912507287856,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED CODE_OK STORNO REJECT RELEASE CODE_OK BILLED,1,1.0,2.271822100111688,0,1.0,0.0
NEW FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED CODE_OK,1,1.0,2.3678440527375493,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.0876821601631812,1,1.0,0.0
NEW FIN RELEASE CODE_OK RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED CODE_OK,1,1.0,3.409359049738829,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK DELETE,1,1.0,2.3156882095648665,0,1.0,0.0
NEW CODE_OK SET_STATUS,1,0.0,4.543090994373922,0,0.0,0.0
NEW FIN RELEASE BILLED MANUAL MANUAL MANUAL MANUAL MANUAL,1,0.0,1.6846237132067332,1,0.0,0.0
NEW FIN RELEASE CODE_NOK SET_STATUS CODE_NOK REOPEN FIN SET_STATUS SET_STATUS,1,1.0,0.9290784683022391,1,0.0,0.0
